source,year,simpname,nationality,edu,prof,org,loc,lon,lat
imm,1909,"davies, d f",,,engineer,new cross hands colliery ltd,cross hands carmarthenshire,-4.08776,51.794305
imm,1909,"davies, e l",,,engineer,gwaunclawdd abercrave colliery ltd,colliery abercrave breconshire,-3.705678,51.801738
imm,1909,"davies, e t",,,engineer,carway collieries ltd,collieries rnabon wales,-3.0551246,53.0112406
imm,1909,"davies, e h",,,engineer,north hendre lead mining ltd,rhydymwym mold flintshire,-3.141903,53.167203
imm,1909,"davies, j n",,,engineer,new cwmgorse colliery ltd,cae gurwen glam,-3.883896,51.79228
imm,1909,"davies, j c",,,engineer,geldenhuis deep ltd,john cleveland transvaal,,
imm,1909,"davies, m w",,,engineer,barramia mining and exploration ltd,gloucester place swansea,-3.9367637,51.6174909
imm,1909,"davies, p a",,,engineer,hamstead colliery ltd,pryce aberffryd yynysybwl,-3.938282,52.392098
imm,1909,"davies, r r",,,engineer,ocean coal ltd,r cwmaman aberdare,-3.441969,51.685763
imm,1909,"davies, r c",,,engineer,queen deeps ltd,charters towers queensland,146.2601362,-20.0769637
imm,1909,"davies, t a",,,engineer,albion steam coal ltd,collieries pontypridd mon,-3.342314,51.600774
imm,1909,"davies, w c",,,engineer,vereeniging estates ltd,court vereeniging transvaal,27.9285711,-26.6765338
imm,1909,"davies, w g",,,engineer,bri tany china clv ltd,du nord france,3.2642436,50.3851246
imm,1909,"avenida, e a",,,engineer,davisa krokerri fashantii mines ltd,llftnybyther south wales,-3.3821421,51.6858341
imm,1909,"davis, m w",,,engineer,mountain copper ltd,morgan w,-95.9232113,36.1052146
imm,1909,"daw, f r",,,engineer,new zealand crown mines ltd,auckland n z,174.7633315,-36.8484597
imm,1909,"daw, j w",,,engineer,ashanti rivers and concessions ltd,manor tavistock devon,-4.1533726,50.5538632
imm,1909,"daw, j w",,,engineer,stella exploration synd ltd,manor tavistock devon,-4.1533726,50.5538632
imm,1909,"dawes, j t",,,engineer,bod far i iron mines ltd,prestatyn n wales,-3.407613,53.336512
imm,1909,"deakin, t h",,,engineer,varteg deep black vein collieries ltd,parkend lydney glos,-2.5567906,51.7681682
imm,1909,"dean, a l",,,engineer,mount lyell mining and railway ltd,mount lyell tasmania,145.61,-42.05
imm,1909,"dean, j l",,,engineer,cape copper ltd,namaqualand cape colony,19.3783206,-29.9786556
imm,1909,"debell, p j",,,engineer,new jagersfontein mining and exploration ltd,orange river colony,,
imm,1909,"dejean, j o",,,engineer,socictc des mines d oeor ltd,angles gerona spain,2.6288523,41.9392441
imm,1909,"delohery, l c",,,engineer,great cobar north ltd,new south wales,146.921099,-31.2532183
imm,1909,"delprat, g d",,,engineer,broken hill proprietary ltd,n s w,146.921099,-31.2532183
imm,1909,"dennis, p f",,,engineer,pena copper mines ltd,mine barrancos portugal,-6.9773126,38.1328809
imm,1909,"dennis, j q",,,engineer,robinson gold mining ltd,que que rhodesia,29.8236554,-18.9201331
imm,1909,"devy, s d",,,engineer,victorian cornish gold mines ltd,daylesford victoria australia,144.15,-37.35
imm,1909,"dew, j w",,,engineer,i r process ltd,chiswick s w,-0.2671732,51.4876272
imm,1909,"edward, t h",,,engineer,natal navigation collieries and estate ltd,hatting spruit natal,30.1315037,-28.0784108
imm,1909,"dicey, e c",,,engineer,delagoa coal and minerals synd ltd,barberton transvaal,31.0449768,-25.7752265
imm,1909,"dick, p w",,,engineer,workington iron and steel ltd,works rotherham yorks,-1.3635009,53.4326035
imm,1909,"dickson, j u",,,engineer,north lonsdale iron and steel ltd,john ulvcrston lanes,-3.09267,54.195138
imm,1909,"dickson, p b",,,engineer,coronation synd ltd,witbank transvaal,29.2227,-25.8751
imm,1909,"dickson, w s",,,engineer,jagersfontein mine and estate ltd,o r c,-93.2138297,44.7339935
imm,1909,"dietzsch, f s",,,engineer,cornish proprietary mines ltd,salisbury house london,-0.0874667,51.5173981
imm,1909,"dietzsch, f s",,,engineer,falmouth consolidated mines ltd,salisbury house london,-0.0874667,51.5173981
imm,1909,"dietzsch, f s",,,engineer,gold dredging and mining concessions ltd,salisbury house london,-0.0874667,51.5173981
imm,1909,"begis, j a",,,engineer,broken hill proprietary ltd,new south wales,146.921099,-31.2532183
imm,1909,"ditmas, f i",,,engineer,pench valley coal ltd,central provinces india,88.3705149,22.5405854
imm,1909,"pixon, c b",,,engineer,anglo french exploration ltd,clement belingwe rhodesia,29.913139,-20.54953
imm,1909,"dixon, j d",,,engineer,westport coal ltd,denniston new zealand,171.7948905,-41.7383624
imm,1909,"dixon, w r",,,engineer,birkacre colliery ltd,walter rivington lanes,,
imm,1909,"dobson, j v",,,engineer,day dawn united gold mines ltd,towers queensland,153.0246774,-27.4651425
imm,1909,"douglas, t c",,,engineer,douglas copper ltd,cocorit sonora mexico,-109.9597539,27.5766662
imm,1909,"douglas, t t",,,engineer,new butterknowle colliery ltd,the garth darlington,,
imm,1909,"douglas, t t",,,engineer,william spencer ltd,the garth darlington,,
imm,1909,"doyle, j c",,,engineer,heatbcoat synd ltd,bendigo victoria australia,144.2793906,-36.7570157
imm,1909,"draper, p l",,,engineer,nigeria bitumen ltd ltd,lagos avest africa,3.3792057,6.5243793
imm,1909,"driffield, e c",,,engineer,mount lyell mining and railway ltd,queen street melbourne,144.9596861,-37.8126461
imm,1909,"duclou, j s",,,engineer,conquista xicao gold mines ltd,minas geraes brazil,-44.5550308,-18.512178
imm,1909,"dudgeon, n m",,,engineer,victorian cornish gold mines ltd,daylesford victoria australia,144.15,-37.35
imm,1909,"standard, c m",,,engineer,otavi mines and railway ltd,bchrcnstrasse berlin w,13.404954,52.5200066
imm,1909,"dunn, g v",,,engineer,dutton masaey ft ltd,g v s,-73.9914899,40.691836
imm,1909,"dunn, g v",,,engineer,lyndhurst south australiacopper ltd,g v s,-73.9914899,40.691836
imm,1909,"dunn, g v",,,engineer,union consolidated copper mines ltd,g v s,-73.9914899,40.691836
imm,1909,"dyson, h c",,,engineer,golden alexandra mining ltd,charters towers queensland,146.2601362,-20.0769637
imm,1909,"dyson, t i",,,engineer,northern transvaal lands ltd,near duadas tasmania,145.47,-41.89
imm,1909,"ames, r b",,,engineer,brandreth slate quarries ltd,bryngolen dolwyddeleh carnarvonshire,-3.886577,53.053941
imm,1909,"ebbott, j c",,,engineer,chewton gold mines ltd,chewton victoria australia,144.266667,-37.083333
imm,1909,"dennison, t a",,,engineer,dunderland iron ore ltd,u s a,-95.712891,37.09024
imm,1909,"edmands, h r",,,engineer,menziemining ami exploration covpn ltd,menries western australia,121.0289412,-29.6915471
imm,1909,"edwards, j f",,,engineer,falmouth consolidated mines ltd,mines kea cornwall,-5.071172,50.244276
imm,1909,"hick, w a",,,engineer,rbeinbach copper mines ltd,a rheinbich germany,6.9477005,50.625307
imm,1909,"eisenatatter, j h",,,engineer,new transvaal chemical ltd,dam near johannesburg,28.058859,-26.2313101
imm,1909,"eley, j i",,,engineer,lofthouse colliery ltd,i lofthouse yorfcs,-1.0872979,53.9599651
imm,1909,"elliott, c h",,,engineer,woinbwcll main colliery ltd,colliery near barnsley,-1.4510188,53.552871
imm,1909,"elliott, h t",,,engineer,kleinfontein estates and township ltd,boksburg transvaal,28.2409671,-26.2325897
imm,1909,"elliott, w b",,,engineer,york gold mining synd ltd,krugersdorp transvaal,27.8076959,-26.0963217
imm,1909,"elmore, f e",,,engineer,british ore concentration synd ltd,place k c,-94.5785667,39.0997265
imm,1909,"xrckmann, f p",,,engineer,pena copper mines ltd,f paris,2.371345,48.8339211
imm,1909,"evans, d t",,,engineer,mount carbon ltd,u s a,-95.712891,37.09024
imm,1909,"evans, h h",,,engineer,and merthyr dare steam collieries ltd,edward aberdare glamorgan,-3.451816,51.716154
imm,1909,"evans, h a",,,engineer,tolima mining ltd,of tolima colombia,-75.1545381,4.0925168
imm,1909,"evans, o b",,,engineer,cefn y bryn colliery ltd,street bryn glam,,
imm,1909,"evans, l b",,,engineer,evansr obinson central deep ltd,j johannesburg,28.0473051,-26.2041028
imm,1909,"fabre, l m",,,engineer,faithofuvile do murcury mines ltd,mieres oviedo spain,-5.7785282,43.249719
imm,1909,"fabre, l m",,,engineer,farinweets t altai gold claims ltd,mieres oviedo spain,-5.7785282,43.249719
imm,1909,"joseph, s l",,,engineer,adelaide star mines ltd,u s a,-95.712891,37.09024
imm,1909,"joseph, s l",,,engineer,glasgow and western exploration ltd,u s a,-95.712891,37.09024
imm,1909,"joseph, s l",,,engineer,teldtombaern rno sbach mining ltd,u s a,-95.712891,37.09024
imm,1909,"alexander, i h",,,engineer,fergursuossnia n collieries ltd,harkov south russia,36.230383,49.9935
imm,1909,"feildbinrogk, e h",,,engineer,hill junction north silver mining ltd,en hill junction,,
imm,1909,"rowland, l w",,,engineer,kluchi gold mines ltd,buildings e c,-87.788091,38.17101
imm,1909,"lames, w m",,,engineer,foreswhealwsh coal and cannel ltd,mold north wales,-3.141903,53.167203
imm,1909,"john, h b",,,engineer,middleburg steam coal and coke ltd,iron works spennymoor,-1.7042055,54.6559978
imm,1909,"forflter, b a",,,engineer,llangeinor colliery ltd,mary street cardiff,-3.1774893,51.477657
imm,1909,"forflter, b a",,,engineer,lockets merthyr collieries ltd,mary street cardiff,-3.1774893,51.477657
imm,1909,"forflter, b a",,,engineer,russian collieries ltd,mary street cardiff,-3.1774893,51.477657
imm,1909,"fellow, p l",,,engineer,exrp loration ltd,u s a,-95.712891,37.09024
imm,1909,"fellow, p l",,,engineer,fradgvliectyo ria falls power ltd,u s a,-95.712891,37.09024
imm,1909,"fellow, p l",,,engineer,nelson b c enterprisebritish columbiamines ltd,u s a,-95.712891,37.09024
imm,1909,"fellow, p l",,,engineer,piggs peak development ltd,u s a,-95.712891,37.09024
imm,1909,"voorspoed, k o",,,engineer,holywell halkyn mining and tunnel ltd,orange river colony,,
imm,1909,"voorspoed, k o",,,engineer,holywell north wales halkyn mininco ltd,orange river colony,,
imm,1909,"voorspoed, k o",,,engineer,llanarmon district mining ltd,orange river colony,,
imm,1909,"voorspoed, k o",,,engineer,pantymwym mining ltd,orange river colony,,
imm,1909,"voorspoed, k o",,,engineer,pantymwym mining ltd,orange river colony,,
imm,1909,"voorspoed, k o",,,engineer,voorspoed diamond mining ltd,orange river colony,,
imm,1909,"tbe, m i",,,engineer,burma ruby mines ltd,mikixq ilaxual,,
imm,1909,"galloway, p w",,,engineer,english and australian copper ltd,put place cardiff,-3.17909,51.481581
imm,1909,"galloway, p w",,,engineer,whitfforth collienes ltd,put place cardiff,-3.17909,51.481581
imm,1909,"gardiner, a c",,,engineer,british exploration of australasia ltd,perth west australia,115.8604572,-31.9505269
imm,1909,"gardiner, a c",,,engineer,rhodesia asbestos ltd,perth west australia,115.8604572,-31.9505269
imm,1909,"gardiner, r s",,,engineer,owner of pelton colliery ltd,pelton colliery durham,-1.6008883,54.8764517
imm,1909,"garland, t s",,,engineer,bell metal mining ltd,isle of man,-4.548056,54.236107
imm,1909,"garratt, a v",,,engineer,anglo swis asbestos ltd,paymogo huslva spain,-7.3418378,37.7404203
imm,1909,"oemmell, d h",,,engineer,united collieries ltd,george street glasgow,-4.2443283,55.8608683
imm,1909,"george, s w",,,engineer,egypt and sudan mining synd ltd,o upper egypt,30.802498,26.820553
imm,1909,"george, w w",,,engineer,natal steam coal ltd,klip river natal,29.7343207,-28.5047043
imm,1909,"gibb, a b",,,engineer,tanganyika concessions ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1909,"gibb, a b",,,engineer,zambesia exploring ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1909,"gibba, f h",,,engineer,marsh son gibbs ltd,western chambers bath,,
imm,1909,"gibson, t l",,,engineer,ballochney coal ltd,airdrie n b,-113.9946932,51.2910235
imm,1909,"gifford, a m",,,engineer,mysore gold mining ltd,arthur marikuppam mysore,78.2689714,12.9237401
imm,1909,"gifford, a m",,,engineer,new kempinkote gold field ltd,arthur marikuppam mysore,78.2689714,12.9237401
imm,1909,"champion, r m",,,engineer,gill champion reef geld mining ltd,mysore state india,76.6801775,12.307552
imm,1909,"champion, r m",,,engineer,of india ltd,mysore state india,76.6801775,12.307552
imm,1909,"guflltan, a m",,,engineer,crescent wolfram estates ltd,u s a,-95.712891,37.09024
imm,1909,"gill, p w",,,engineer,seascale mineral exploration ltd,e whitehaven,-90.1642979,42.4741829
imm,1909,"gillr, d p",,,engineer,tingha consolidated tin mines ltd,terrace tuckingmill camborne,-5.2864517,50.2215175
imm,1909,"tosh, s h",,,engineer,stafford collieries ltd,house dodworth yorks,-1.5137214,53.5388942
imm,1909,"gill, j k",,,engineer,gold fields of south africa ltd,dharwar bombay presidency,75.007808,15.4589236
imm,1909,"gill, j k",,,engineer,hollin or gold mines ltd,dharwar bombay presidency,75.007808,15.4589236
imm,1909,"gill, j k",,,engineer,mysore gold mining ltd,dharwar bombay presidency,75.007808,15.4589236
imm,1909,"gillow, e m",,,engineer,westport coal ltd,millerton new zealand,171.8728483,-41.6322456
imm,1909,"ullmour, j a",,,engineer,nicaragua development synd ltd,a leon nicaragua,-86.8722458,12.4316914
imm,1909,"calstock, c c",,,engineer,calstocktin and copper ltd,calstocktin and copper,-4.202055,50.497003
imm,1909,"glrdler, b f",,,engineer,cinderella deep ltd,boksburg transvaal,28.2409671,-26.2325897
imm,1909,"brilliant, m c",,,engineer,brilliant extended gold mining ltd,charters towers queensland,146.2601362,-20.0769637
imm,1909,"glen, g g",,,engineer,general mining and finance ltd ltd,iron workg cumberland,-70.190414,43.9242648
imm,1909,"gloner, d f",,,engineer,otavi mines and railway ltd,i berlin w,13.404954,52.5200066
imm,1909,"glover, w h",,,engineer,hoyland silkstone coal and coke ltd,collieries barnsley torks,-1.4510188,53.552871
imm,1909,"box, g t",,,engineer,glen ueep ltd,germiston transvaal,28.1707794,-26.2258734
imm,1909,"godbe, e l",,,engineer,anglo nevada ltd,u s a,-95.712891,37.09024
imm,1909,"roda, s f",,,engineer,robinson gold mining ltd,d aosta italy,7.4261866,45.7388878
imm,1909,"roda, s f",,,engineer,sheba gold mining ltd,d aosta italy,7.4261866,45.7388878
imm,1909,"goffard, p p",,,engineer,widin copper synd ltd,goninwoidni n copper synd,,
imm,1909,"gonsal, h m",,,engineer,eaglehawk consolidated gold mining ltd,victoria australia,144.7851531,-37.4713077
imm,1909,"goodell, a i",,,engineer,levant mining ltd,u s a,-95.712891,37.09024
imm,1909,"goodwin, e m",,,engineer,middleburg steam coal and coke ltd,witbank transvaal,29.2227,-25.8751
imm,1909,"goodwin, g b",,,engineer,randfontein central gold mining ltd,krugersdorp transvaal,27.8076959,-26.0963217
imm,1909,"gosflet, m p",,,engineer,tomin il mexican mining ltd,maaatlan sinaloa mexico,-106.4111425,23.2494148
imm,1909,"gosiland, j l",,,engineer,glasgow and western exploration ltd,lake christie transvaal,,
imm,1909,"gosiland, j l",,,engineer,gottsberger b britton copperhill polk ltd,lake christie transvaal,,
imm,1909,"gosiland, j l",,,engineer,new zealand crown mines ltd,lake christie transvaal,,
imm,1909,"gouin, m f",,,engineer,general mining and finance ltd ltd,rue turgot paris,2.3452295,48.8806262
imm,1909,"gouyard, g m",,,engineer,douglas copper ltd,u s a,-95.712891,37.09024
imm,1909,"gowland, p w",,,engineer,general mining and finance ltd ltd,russell road kensington,-0.2093793,51.4981206
imm,1909,"greene, j g",,,engineer,greenzalemebse sia mining develooment ltd,leadenhall street london,-0.0806895,51.513483
imm,1909,"greene, j g",,,engineer,pena copper mines ltd,leadenhall street london,-0.0806895,51.513483
imm,1909,"greene, r a",,,engineer,gibraltar consolidated gold mines ltd,n s w,146.921099,-31.2532183
imm,1909,"greene, f m",,,engineer,rand mines ltd,nicholson gwanda rhodesia,29.0110762,-20.9398233
imm,1909,"greene, w c",,,engineer,selukwe gold mining ltd,n selukwe rhodesia,29.9769441,-19.6771093
imm,1909,"greenamith, t e",,,engineer,grenville united mines ltd,eckingtoo collieries sheffield,-1.470085,53.381129
imm,1909,"greenamith, t e",,,engineer,j g wells ltd,eckingtoo collieries sheffield,-1.470085,53.381129
imm,1909,"gregory, i h",,,engineer,san carlos gold mine ltd,oro zacatecas mexico,-101.418384,24.6128234
imm,1909,"greville, h b",,,engineer,soudan development and exploration ltd,o boxq cairo,31.2357116,30.0444196
imm,1909,"grey, c r",,,engineer,united rhodesia gold fields ltd,raleigh salisbury rhodesia,31.0400562,-17.8335933
imm,1909,"griffin, h a",,,engineer,cory brothers ltd,bute docks cardiff,-3.1456726,51.465028
imm,1909,"griffiths, h d",,,engineer,tronoh mines ltd,perak straits settlements,101.090109,4.5921126
imm,1909,"griffith, p m",,,engineer,holywell halkyn mining and tunnel ltd,peter milwr flintshire,-3.2147508,53.262408
imm,1909,"griffiths, r g",,,engineer,penydarren brick and coal ltd,near pontyberem carmarthenshire,-4.173546,51.777791
imm,1909,"griffiths, t p",,,engineer,windsor steam coal ltd,portb rhondda valley,-3.4250598,51.6160411
imm,1909,"grigsby, w h",,,engineer,jubilee gold ltd,mine chontales nicaragua,-85.2011428,12.2356198
imm,1909,"grimmer, i r",,,engineer,de beers consolidated mines ltd,kimberley cape colony,24.7499112,-28.7282384
imm,1909,"gripe, h h",,,engineer,great dowgas tin mines ltd,great dowgas tin mines,,
imm,1909,"gross, t m",,,engineer,mexico mines of el oro ltd,mexico city mexico,-99.133208,19.4326077
imm,1909,"guiterman, f s",,,engineer,american smelting and refining ltd,u s a,-95.712891,37.09024
imm,1909,"gwynne, f d",,,engineer,kern county consolidated gold mines ltd,u s a,-95.712891,37.09024
imm,1909,"hftddon, a f",,,engineer,anteniormatabelegold mines ltd,f gwanda rhodesia,29.0110762,-20.9398233
imm,1909,"haggle, j m",,,engineer,oflin river gold estates ltd,lemingten on tyae,-1.7131437,54.9794386
imm,1909,"haig, j m",,,engineer,golden links ltd,kalgoorlie western australia,121.466,-30.749
imm,1909,"hall, g o",,,engineer,robinson gold mining ltd,george ocampo mexico,,
imm,1909,"hall, h p",,,engineer,soudan development and exploration ltd,khedive avenue khartoum,32.5598994,15.5006544
imm,1909,"hall, w t",,,engineer,st ives consolidated mines ltd,st ives cornwall,-5.4908864,50.2083858
