source,year,name,lastname,firstname,middlename,nationality,edu,prof,org,loc,country,lon,lat
ama,1907,johnson ralph l,johnson,ralph,l,,,mining engineer,,cripple creek colorado,,,
ama,1892,johnson edward m,johnson,edward,m,,,bs,missouri school of mines,,,,
ama,1892,johnson edward m,johnson,edward,m,,,chem,missouri school of mines,,,,
ama,1901,johnson oscar m,johnson,oscar,m,,,em,michigan college of mines,,,,
ama,1907,johnson oscar m,johnson,oscar,m,,,mining engineer,,ishpeming michigan,,,
ama,1907,johnson maurice m,johnson,maurice,m,,,mining engineer,,salt lake city utah,,,
ama,1907,johnson edward m,johnson,edward,m,,,metallurgist,prime westernspelter co.,iola kansas,,,
ama,1907,johnson edward m,johnson,edward,m,,,supt,prime westernspelter co.,iola kansas,,,
ama,1898,johnson woolsev mca,johnson,woolsev,mca,,,b a 1898,trinity college,new york,,,
ama,1907,johnson woolsev mca,johnson,woolsev,mca,,,metallurgical engineer,trinity college,new york,,,
ama,1904,johnson john s,johnson,john,s,,,em,michigan college of mines,,,,
ama,1907,johnson john s,johnson,john,s,,,mining engineer,,pearce arizona,,,
ama,1899,johnson alexander t,johnson,alexander,t,,,bs,lehigh university,,,,
ama,1907,johnson alexander t,johnson,alexander,t,,,mining engineer,tonopahmining co.,tonopah nevada,,,
ama,1891,johnson edward w,johnson,edward,w,,,metallurgist em,colorado school of mines,,,,
ama,1907,johnson edward w,johnson,edward,w,,,,,garfield utah,,,
ama,1907,johnson william,johnson,william,,,,mine superintendent,,greenwood bc,,,
ama,1907,johnson owen,johnson,owen,,,,mining engineer,,victor colorado,,,
ama,1907,johnson bugbee,johnson,bugbee,,,,mining engineers,,silver city new mexico,,,
ama,1907,johnson paul,johnson,paul,,,,smelter manager,,ketchikan alaska,,,
ama,1907,johnston robert a a,johnston,robert,a,,,chemist mineralogist,,ottawa canada,,,
ama,1907,johnston william h,johnston,william,h,,,gen supt,oliver iron mining co,ishpeming michigan,,,
ama,1907,johnston william h,johnston,william,h,,,mining engineer,oliver iron mining co,ishpeming michigan,,,
ama,1907,johnston j howard,johnston,j,howard,,,mining engineer,,new york,,,
ama,1905,johnston charles w,johnston,charles,w,,,bs,mit,,,,
ama,1907,johnston charles w,johnston,charles,w,,,mining engineer,,santa maria del oro durango,,,
ama,1907,johnston albert w,johnston,albert,w,,,mining engineer,,new york,,,
ama,1898,johnston frederick,johnston,frederick,,,,em,colorado school of mines,,,,
ama,1907,johnston frederick,johnston,frederick,,,,arkansas valleyplant,american smelting refining co.,leadville colorado,,,
ama,1907,johnston frederick,johnston,frederick,,,,asst supt,american smelting refining co.,leadville colorado,,,
ama,1893,jones fayette a,jones,fayette,a,,,ce,missouri school of mines,,,,
ama,1907,jones fayette a,jones,fayette,a,,,em,,albuquerque new mexico,,,
ama,1907,jones fayette a,jones,fayette,a,,,mining engineer,,albuquerque new mexico,,,
ama,1900,jones edward b,jones,edward,b,,,em,colorado school of mines,,,,
ama,1907,jones edward b,jones,edward,b,,,mining engineer,,salt lake city utah,,,
ama,1907,jones david b,jones,david,b,,,gen mgr,mineral point zinc co,chicago,,,
ama,1907,jones david b,jones,david,b,,,mining engineer,mineral point zinc co,chicago,,,
ama,1907,jones thomas c,jones,thomas,c,,,mineowner,,richmond virginia,,,
ama,1907,jones clemens c,jones,clemens,c,,,mining engineer,,richmond virginia,,,
ama,1887,jones charles colcock,jones,charles,colcock,,,bs,lehigh university,,,,
ama,1907,jones charles colcock,jones,charles,colcock,,,mining engineer,,los angeles california,,,
ama,1907,jones davis e,jones,davis,e,,,mine superintendent,,leadville colorado,,,
ama,1893,jones j elmer,jones,j,elmer,,,em,columbia school of mines,,,,
ama,1907,jones j elmer,jones,j,elmer,,,mining engineer,,hazelton pennsylvania,,,
ama,1907,jones james f,jones,james,f,,,mining engineer,,philadelphia,,,
ama,1907,jones a g,jones,a,g,,,mining engineer,,palmer michigan,,,
ama,1892,jones frank h,jones,frank,h,,,em,colorado school of mines,,,,
ama,1903,jones edward h,jones,edward,h,,,mining,university of arizona,,,,
ama,1907,jones h h,jones,h,h,,,metallurgist,,mine la motte missouri,,,
ama,1907,jones edward h,jones,edward,h,,,mining engineer,,globe arizona,,,
ama,1907,jones frank h,jones,frank,h,,,mining engineer,,ely nevada,,,
ama,1890,jones thomas j,jones,thomas,j,,,e met,columbia school of mines,,,,
ama,1907,jones charles j,jones,charles,j,,,mining engineer,,bessemer michigan,,,
ama,1907,jones thomas j,jones,thomas,j,,,mining metallurgical engineer,mountain copper co.,keswick california,,,
ama,1907,jones thomas j,jones,thomas,j,,,supt,mountain copper co.,keswick california,,,
ama,1894,jones maurice l,jones,maurice,l,,,em,michigan college of mines,,,,
ama,1907,jones maurice l,jones,maurice,l,,,mining engineer,,goldfield nevada,,,
ama,1907,jones robert r,jones,robert,r,,,metallurgist,,port arthur ontario,,,
ama,1907,jones thomas r,jones,thomas,r,,,gen supt,buffalo mines,cobalt ontario canada,,,
ama,1907,jones evan r,jones,evan,r,,,gensupt,mexican coal coke co,las esperanzas coahuila,,,
ama,1907,jones thomas r,jones,thomas,r,,,mining engineer,buffalo mines,cobalt ontario canada,,,
ama,1907,jones evan r,jones,evan,r,,,mining engineer,mexican coal coke co,las esperanzas coahuila,,,
ama,1907,jones john s,jones,john,s,,,mine superintendent,,mccabe arizona,,,
ama,1907,jones william s,jones,william,s,,,mine superintendent,,leadville colorado,,,
ama,1907,jones william s,jones,william,s,,,mining engineer,,greensburg pennsylvania,,,
ama,1907,jones evan w,jones,evan,w,,,mine superintendent,,mercur utah,,,
ama,1907,jones e w,jones,e,w,,,mining engineer,,norway michigan,,,
ama,1900,jones fred,jones,fred,,,,em,colorado school of mines,,,,
ama,1907,jones henry,jones,henry,,,,mine superintendent,,salt lake city utah,,,
ama,1907,jones fred,jones,fred,,,,mining engineer,,colorado springs colorado,,,
ama,1907,jopling james e,jopling,james,e,,,mining engineer,chief engineercleveland cliffs iron co.,ishpeming michigan,,,
ama,1907,jopling james e,jopling,james,e,,,,lake sup m inst,ishpeming michigan,,,
ama,1899,jopling reginald f,jopling,reginald,f,,,em,i university of columbia,,,,
ama,1907,jopling reginald f,jopling,reginald,f,,,mining engineer,,cleveland ohio,,,
ama,1904,jordan fred a,jordan,fred,a,,,em,michigan college of mines,,,,
ama,1907,jordan fred a,jordan,fred,a,,,mining engineer,,joplin missouri,,,
ama,1907,jordan william h,jordan,william,h,,,mine superintendent,,pine flat california,,,
ama,1907,joseph h s,joseph,h,s,,,mine manager,,salt lake city utah,,,
ama,1907,joslyn d c,joslyn,d,c,,,mine superintendent,,chihuahua mexico,,,
ama,1907,joyce f b,joyce,f,b,,,mine superintendent,,defender california,,,
ama,1881,judd charles b,judd,charles,b,,,em,columbia school of mines,,,,
ama,1907,judd charles b,judd,charles,b,,,mining engineer,,pittsburgh pennsylvania,,,
ama,1904,judd edward k,judd,edward,k,,,em,columbia school of mines,,,,
ama,1907,judd edward k,judd,edward,k,,,mining engineer,,new york,,,
ama,1907,judd louis s,judd,louis,s,,,mine superintendent,,ehrenberg arizona,,,
ama,1907,judson john n,judson,john,n,,,mining engineer,,south strafford vermont,,,
ama,1907,juessen edmund,juessen,edmund,,,,mining engineer,,,,,
ama,1907,juessen edmund,juessen,edmund,,,,,,spokane washington,,,
ama,1901,julihn carl e,julihn,carl,e,,,em,columbia school of mines,,,,
ama,1907,julihn carl e,julihn,carl,e,,,m ning engineer,,ocotlan oaxaca,,,
ama,1907,julio eliseo c,julio,eliseo,c,,,mine superintendvnt,,guanacevi durango,,,
ama,1907,kaeding henry b,kaeding,henry,b,,,resident consulting engineer,cia mineral estrella y anexas,,,,
ama,1907,kaeding henry b,kaeding,henry,b,,,mgr,cia minera la dura y anexas,cosala sinaloa,,,
ama,1907,kaeding henry b,kaeding,henry,b,,,mining engineer,cia minera la dura y anexas,cosala sinaloa,,,
ama,1901,kafeson hurt z,kafeson,hurt,z,,,,s harvard university,,,,
ama,1907,kafeson hurt z,kafeson,hurt,z,,,lawrence s,,gloversville new york,,,
ama,1907,kafeson hurt z,kafeson,hurt,z,,,mining engineer,,gloversville new york,,,
ama,1907,kahler,kahler,,,,,mine superintendent,,washington california,,,
ama,1854,kahn julius,kahn,julius,,,,,inst,em stuttgart poly,,,
ama,1907,kahn julius,kahn,julius,,,,,,new york,,,
ama,1907,kaldenberg forest j,kaldenberg,forest,j,,,mine manager,,globe arizona,,,
ama,1907,kamper charles j,kamper,charles,j,,,mining engineer,,atlanta georgia,,,
ama,1907,kamper l s,kamper,l,s,,,mine superintendent,,yacas durango,,,
ama,1907,kane william e,kane,william,e,,,mine supterintendent,,butte montana,,,
ama,1907,kane thomas h,kane,thomas,h,,,mining engineer,,silverton colorado,,,
ama,1891,kauffman milton h,kauffman,milton,h,,,metallurgist bsichem,mit,,,,
ama,1907,kauffman milton h,kauffman,milton,h,,,,,durango colorado,,,
ama,1907,kaufman g c,kaufman,g,c,,,mgr,american smelting refining co,new york,,,
ama,1907,kaufman g c,kaufman,g,c,,,mining engineer,american smelting refining co,new york,,,
ama,1907,kaufman harry l,kaufman,harry,l,,,mining engineer,,marquette michigan,,,
ama,1907,kaulbeck robert,kaulbeck,robert,,,,mine superintendent,,moose river ns,,,
ama,1907,kavanaugh thomas,kavanaugh,thomas,,,,mining engineer,,kelvin arizona,,,
ama,1898,kaye alexander,kaye,alexander,,,,assayer chemistem,camborne school of mines,cornwall,,,
ama,1907,kaye alexander,kaye,alexander,,,,,,yancouver bc,,,
ama,1885,kayser robert l,kayser,robert,l,,,graduate,sachs bergakademie,freiberg clansthal,,,
ama,1907,kayser robert l,kayser,robert,l,,,,teziutlan copper mining smelting co.,,,,
ama,1907,kayser robert l,kayser,robert,l,,,gen mgr,,coliso yiejo 24 mexico city,,,
ama,1907,kayser robert l,kayser,robert,l,,,mining engineer,,coliso yiejo 24 mexico city,,,
ama,1907,kcdzie george e,kcdzie,george,e,,,mining engineer,,rodeo durango,,,
ama,1907,kearns thomas,kearns,thomas,,,,mine manager,,park city utah,,,
ama,1897,keating john b,keating,john,b,,,em,university of michigan,,,,
ama,1907,keating john b,keating,john,b,,,mining engineer,,winthrop california,,,
ama,1907,keeley frank j,keeley,frank,j,,,mining engineer,,philadelphia,,,
ama,1907,keeley jerome,keeley,jerome,,,,mining engineer,,philadelphia,,,
ama,1907,keener george l,keener,george,l,,,mining engineer,,colorado springs colorado,,,
ama,1907,keerl james s,keerl,james,s,,,mining engineer,,deer lodge montana,,,
ama,1907,keese frank e,keese,frank,e,,,mining engineer,,ishpeming michigan,,,
ama,1882,keffer frederick,keffer,frederick,,,,em,canadian m inst,,,,
ama,1882,keffer frederick,keffer,frederick,,,,em,ohiostate university,,,,
ama,1907,keffer frederick,keffer,frederick,,,,engineerin charge of mines,british columbia copper co.,greenwood bc,,,
ama,1907,keffer frederick,keffer,frederick,,,,mining engineer,british columbia copper co.,greenwood bc,,,
ama,1907,kehoe william b,kehoe,william,b,,,mine superintendent,,barstow california,,,
ama,1907,kehoe charles e,kehoe,charles,e,,,chemist,,barstow california,,,
ama,1907,kehoe henry,kehoe,henry,,,,mine superintendent,,stedman california,,,
ama,1907,keiller alexander g,keiller,alexander,g,,,mining engineer,,dayton nevada,,,
ama,1907,keith frank a,keith,frank,a,,,gen mgr,tonopahmining co.,tonopah nevada,,,
ama,1907,keith frank a,keith,frank,a,,,mining engineer,tonopahmining co.,tonopah nevada,,,
ama,1907,keith j m,keith,j,m,,,mine superintendent,,ashland oregon,,,
ama,1907,keith nathaniel s,keith,nathaniel,s,,,mining engineer,,dunnfield new jersey,,,
ama,1906,kell wayne s,kell,wayne,s,,,em,colorado schoolof mines,colorado,,,
ama,1907,kell wayne s,kell,wayne,s,,,mining engineer,,dahlonega georgia,,,
ama,1881,keller hermann a,keller,hermann,a,,,bs,university of pennsylvania,,,,
ama,1907,keller hermann a,keller,hermann,a,,,mining engineer,,new york,,,
ama,1907,keller kent e,keller,kent,e,,,mining engineer,,autlan jalisco,,,
ama,1907,keller cornelius h,keller,cornelius,h,,,assayer,,parral chihuahua,,,
ama,1907,keller frank h,keller,frank,h,,,assayer,,murray utah,,,
ama,1907,keller edward,keller,edward,,,,metallurgical engineer,,canton maryland,,,
ama,1907,keller richard,keller,richard,,,,mine superintendent,,dunton colorado,,,
ama,1897,kelley william a,kelley,william,a,,,em,colorado school of mines,,,,
ama,1907,kelley william a,kelley,william,a,,,mining engineer,,denver colorado,,,
ama,1907,kelley walter s,kelley,walter,s,,,mining engineer,,salt lake city utah,,,
ama,1907,kellner e f,kellner,e,f,,,mine superintendent,,globe arizona,,,
ama,1907,kellogg r m,kellogg,r,m,,,mine superintendent,,searchlight nevada,,,
ama,1907,kelly james a,kelly,james,a,,,mining engineer,,tacoma washington,,,
ama,1907,kelly aaron h,kelly,aaron,h,,,mining engineer,,nelson bc,,,
ama,1907,kelly frederick t,kelly,frederick,t,,,mine superintendent,,greenhorn oregon,,,
ama,1874,kelly william,kelly,william,,,,ba,yale college,,,,
ama,1907,kelly edward,kelly,edward,,,,mining engineer,,wharton new jersey,,,
ama,1907,kelly william,kelly,william,,,,gen mgr,penn ironmining co.,vulcan michigan,,,
ama,1907,kelly william,kelly,william,,,,mining engineer,penn ironmining co.,vulcan michigan,,,
ama,1907,kelvey george o,kelvey,george,o,,,mine superintendent,,cherry creek nevada,,,
ama,1886,kemler william h,kemler,william,h,,,,pennsylvania state college,,,,
ama,1907,kemler william h,kemler,william,h,,,mgr,moniter mineral co.,ashland kentucky,,,
ama,1884,kemp james f,kemp,james,f,,,em,columbia school of mines,,,,
ama,1907,kemp james f,kemp,james,f,,,professor of geology,columbia school of mines,new york,,,
ama,1907,kemp james f,kemp,james,f,,,professor of geology,columbia university,new york,,,
ama,1907,kemp peter,kemp,peter,,,,mining engineer,,cananea sonora,,,
ama,1907,kempton charles w,kempton,charles,w,,,mining engineer,,new york,,,
ama,1907,kendall hugh f,kendall,hugh,f,,,mining engineer,,hibbing minnesota,,,
ama,1895,kennedy george a,kennedy,george,a,,,em,colorado school of mines,,,,
ama,1907,kennedy george a,kennedy,george,a,,,mining engineer,,denver colorado,,,
ama,1879,kennedy james c,kennedy,james,c,,,ce,cornell university,rhyolite,,,
ama,1907,kennedy james c,kennedy,james,c,,,mining engineer,,rhyolite nevada,,,
ama,1907,kennedy david georgetown,kennedy,david,georgetown,,,mine manager,,colorado,,,
ama,1907,kennedy jeremiah j,kennedy,jeremiah,j,,,mining engineer,,new york,,,
ama,1907,kennedy l k,kennedy,l,k,,,mining engineer,,greenwater california,,,
ama,1907,kennedy r m,kennedy,r,m,,,mine superintendent,,highland wisconsin,,,
ama,1895,kennedy arthur p,kennedy,arthur,p,,,,purdue university,,,,
ama,1897,kennedy eugene p,kennedy,eugene,p,,,bs,university of california,,,,
ama,1907,kennedy eugene p,kennedy,eugene,p,,,mining engineer,,bourne oregon,,,
ama,1907,kennedy arthur p,kennedy,arthur,p,,,mgr,hillabee goldmining co.,yates alabama,,,
ama,1907,kennedy arthur p,kennedy,arthur,p,,,mining engineer,hillabee goldmining co.,yates alabama,,,
ama,1907,kennedy hugh,kennedy,hugh,,,,mining engineer,erie co.,buffalo new york,,,
ama,1907,kennedy david,kennedy,david,,,,mine manager,,pearl idaho,,,
ama,1907,kennedy frank,kennedy,frank,,,,mine superintendent,,coppermount alaska,,,
ama,1907,kennedy julian,kennedy,julian,,,,mining engineer,,pittsburgh pa,,,
ama,1882,kent william a,kent,william,a,,,bs,cornell university,,,,
ama,1907,kent william a,kent,william,a,,,mine superintendent,,poland arizona,,,
ama,1907,kent joseph f,kent,joseph,f,,,colliery manager,,dingess west virginia,,,
ama,1907,kent gerard w,kent,gerard,w,,,mine superintendent,,kent new mexico,,,
ama,1896,kent bamlet,kent,bamlet,,,,em,michigan college of mines,,,,
ama,1907,kent bamlet,kent,bamlet,,,,mining engineer,,detroit mich,,,
ama,1907,keough w j,keough,w,j,,,mine superintendent,,atlanta idaho,,,
ama,1907,kerr mark b,kerr,mark,b,,,gen mgr,montana tonopah mining co.,tonopah nevada,,,
ama,1907,kerr mark b,kerr,mark,b,,,mining engineer,montana tonopah mining co.,tonopah nevada,,,
ama,1907,kerr david g,kerr,david,g,,,metallurgical engineer,,wilkensbnrg pennsylvania,,,
ama,1907,kerr david gillespie,kerr,david,gillespie,,,mining engineer,,tonorro ontario,,,
ama,1895,kerr guy m,kerr,guy,m,,,phd,univ of goettingen,,,,
ama,1907,kerr guy m,kerr,guy,m,,,metallurgical engineer,american smelting refining co.,leadville colorado,,,
ama,1907,kerr guy m,kerr,guy,m,,,supt,american smelting refining co.,leadville colorado,,,
ama,1907,kervin j h,kervin,j,h,,,metallurgist,,kennett california,,,
ama,1907,kessler george w,kessler,george,w,,,mine superintendent,,ely nevada,,,
ama,1907,kett william f,kett,william,f,,,mining engineer,,oakland california,,,
ama,1907,key john,key,john,,,,mill superintendent,,black hawk colorado,,,
ama,1907,keyes charles r,keyes,charles,r,,,mining engineer,,socorro new mexico,,,
ama,1904,kidder sidney j,kidder,sidney,j,,,inst em,columbia school of mines,,,,
ama,1907,kidder sidney j,kidder,sidney,j,,,mining engineer,tonopah mining co,tonopah nevada,,,
ama,1907,kidder sidney j,kidder,sidney,j,,,,,rose poly,,,
ama,1907,kiddie thomas,kiddie,thomas,,,,smelter manager,,hadley alaska,,,
ama,1907,kidney william a,kidney,william,a,,,mining engineer,,butte montana,,,
ama,1907,kidney alfred h,kidney,alfred,h,,,mining engineer,,new york,,,
ama,1907,kilborn george d,kilborn,george,d,,,mine manager,,cripple creek colorado,,,
ama,1904,kilbourne william d,kilbourne,william,d,,,em,colorado school of mines,,,,
ama,1907,kilbourne william d,kilbourne,william,d,,,mining engineer,,pueblo colorado,,,
ama,1907,kilton james a,kilton,james,a,,,mine manager,,denver colorado,,,
ama,1892,kimball george k jr,kimball,george,k,,,em,colorado school of mines,,,,
ama,1907,kimball george k jr,kimball,george,k,,,mining engineer,,idaho springs colorado,,,
ama,1895,kimball edwin b,kimball,edwin,b,,,bs,stanford university,,,,
ama,1907,kimball edwin b,kimball,edwin,b,,,mining engineer,,oroville california,,,
ama,1904,kimball harlow m,kimball,harlow,m,,,em,colorado school of mines,,,,
ama,1907,kimball harlow m,kimball,harlow,m,,,mining engineer,,great falls montana,,,
